date,location,positive,negative,neutral,total,perception
2018-11-11,Nebraska,1,0,1,2,0.75
2018-11-11,Alabama,4,0,1,5,0.9
2018-11-11,Indiana,2,1,0,3,0.6666666666666666
2018-11-11,Colorado,1,1,1,3,0.5
2018-11-11,New York,2,0,1,3,0.8333333333333333
2018-11-11,Hawaii,3,0,0,3,1.0
2018-11-11,New Jersey,0,1,0,1,0.0
2018-11-11,Arkansas,3,1,1,5,0.7
2018-11-11,Alaska,1,1,0,2,0.5
2018-11-11,Wisconsin,1,0,0,1,1.0
2018-11-11,Louisiana,0,1,1,2,0.25
2018-11-11,Illinois,0,1,0,1,0.0
2018-11-11,Massachusetts,0,0,1,1,0.5
2018-11-11,Missouri,2,0,0,2,1.0
2018-11-10,California,13,4,0,17,0.7647058823529411
2018-11-10,Alabama,3,3,0,6,0.5
2018-11-10,Indiana,1,0,0,1,1.0
2018-11-10,Louisiana,3,0,0,3,1.0
2018-11-10,Arizona,1,1,0,2,0.5
2018-11-10,Florida,1,0,0,1,1.0
2018-11-10,Washington,0,1,0,1,0.0
2018-11-10,Missouri,2,0,1,3,0.8333333333333333
2018-11-10,Delaware,0,1,0,1,0.0
2018-11-10,Massachusetts,0,0,2,2,0.5
2018-11-10,Arkansas,3,2,0,5,0.6
2018-11-10,Alaska,0,0,1,1,0.5
2018-11-10,Georgia,0,1,0,1,0.0
2018-11-09,New York,0,1,0,1,0.0
2018-11-09,California,4,0,0,4,1.0
2018-11-09,Arkansas,3,0,2,5,0.8
2018-11-09,Indiana,2,0,1,3,0.8333333333333333
2018-11-09,Florida,1,0,0,1,1.0
2018-11-09,Illinois,1,0,0,1,1.0
2018-11-09,Louisiana,4,0,1,5,0.9
2018-11-09,Connecticut,0,0,1,1,0.5
2018-11-09,Hawaii,1,0,0,1,1.0
2018-11-09,Iowa,0,0,1,1,0.5
2018-11-09,Alabama,1,0,0,1,1.0
2018-11-09,Colorado,0,0,1,1,0.5
2018-11-09,Maryland,1,0,0,1,1.0
2018-11-09,Alaska,1,0,0,1,1.0
2018-11-09,New Hampshire,0,1,0,1,0.0
2018-11-08,Florida,2,0,0,2,1.0
2018-11-08,Indiana,2,0,2,4,0.75
2018-11-08,California,2,1,0,3,0.6666666666666666
2018-11-08,Washington,1,0,0,1,1.0
2018-11-08,Arkansas,4,0,0,4,1.0
2018-11-08,Colorado,2,0,0,2,1.0
2018-11-08,Connecticut,1,0,0,1,1.0
2018-11-07,California,6,0,1,7,0.9285714285714285
2018-11-07,Washington,1,0,0,1,1.0
2018-11-07,Alabama,9,1,0,10,0.9
2018-11-07,Missouri,1,0,0,1,1.0
2018-11-07,Delaware,0,0,1,1,0.5
2018-11-07,Massachusetts,1,0,0,1,1.0
2018-11-07,Illinois,0,0,1,1,0.5
2018-11-07,Mississippi,0,1,0,1,0.0
2018-11-07,Maine,0,0,1,1,0.5
2018-11-06,Colorado,0,0,1,1,0.5
2018-11-06,Iowa,0,0,1,1,0.5
2018-11-06,California,6,1,0,7,0.8571428571428571
2018-11-06,Arizona,2,1,0,3,0.6666666666666666
2018-11-06,Massachusetts,1,0,1,2,0.75
2018-11-06,Alabama,5,0,0,5,1.0
2018-11-06,Texas,1,0,1,2,0.75
2018-11-06,Delaware,2,0,1,3,0.8333333333333333
2018-11-06,Idaho,1,0,0,1,1.0
2018-11-06,Arkansas,1,0,0,1,1.0
2018-11-06,Nebraska,0,1,0,1,0.0
2018-11-06,Indiana,2,0,0,2,1.0
2018-11-06,Georgia,1,0,0,1,1.0
2018-11-05,Virginia,1,0,0,1,1.0
2018-11-05,New York,1,0,0,1,1.0
2018-11-05,Colorado,1,0,0,1,1.0
2018-11-05,Arkansas,2,0,0,2,1.0
2018-11-05,Indiana,1,0,0,1,1.0
2018-11-05,Alaska,1,0,0,1,1.0
2018-11-05,California,1,0,0,1,1.0
2018-11-05,Georgia,1,0,1,2,0.75
2018-11-05,Maryland,0,0,1,1,0.5
2018-11-05,Hawaii,0,1,1,2,0.25
2018-11-05,Nebraska,1,0,1,2,0.75
2018-11-05,Massachusetts,1,0,1,2,0.75
2018-11-05,Illinois,0,0,1,1,0.5
2018-11-05,Texas,0,0,1,1,0.5
2018-11-04,Colorado,1,0,1,2,0.75
2018-11-04,California,9,0,1,10,0.9500000000000001
2018-11-04,Alabama,1,2,0,3,0.3333333333333333
2018-11-04,Washington,1,0,1,2,0.75
2018-11-04,Delaware,2,0,0,2,1.0
2018-11-04,Minnesota,0,0,1,1,0.5
2018-11-04,Massachusetts,1,0,0,1,1.0
2018-11-04,Arizona,1,0,0,1,1.0
2018-11-03,California,6,0,1,7,0.9285714285714285
2018-11-03,Florida,1,0,0,1,1.0
2018-11-03,Louisiana,1,1,0,2,0.5
2018-11-03,Alabama,2,1,0,3,0.6666666666666666
2018-11-03,Hawaii,2,0,0,2,1.0
2018-11-03,Alaska,1,0,0,1,1.0
2018-11-03,Indiana,1,0,0,1,1.0
2018-11-03,Missouri,0,1,0,1,0.0
2018-11-03,Maryland,1,0,0,1,1.0
2018-11-03,Colorado,1,0,1,2,0.75
2018-11-03,Georgia,2,0,0,2,1.0
2018-11-03,Massachusetts,0,2,0,2,0.0
2018-11-03,New York,0,0,1,1,0.5
2018-11-03,Arizona,0,0,1,1,0.5
2018-11-03,Iowa,1,0,0,1,1.0
2018-11-02,Arkansas,1,1,1,3,0.5
2018-11-02,Washington,0,1,0,1,0.0
2018-11-02,Delaware,1,0,0,1,1.0
2018-11-02,Massachusetts,0,0,1,1,0.5
2018-11-02,Alabama,1,0,0,1,1.0
2018-11-02,Georgia,1,0,0,1,1.0
2018-11-02,Indiana,1,0,0,1,1.0
2018-11-02,Missouri,0,0,1,1,0.5
2018-11-02,Iowa,1,0,0,1,1.0
2018-11-02,Oregon,0,1,0,1,0.0
2018-11-02,Alaska,1,0,0,1,1.0
2018-11-02,Hawaii,1,0,0,1,1.0
2018-11-02,Colorado,0,0,1,1,0.5
2018-11-02,California,1,0,0,1,1.0
2018-11-01,Arkansas,2,1,1,4,0.625
2018-11-01,Massachusetts,1,0,0,1,1.0
2018-11-01,California,4,0,1,5,0.9
2018-11-01,Hawaii,1,0,0,1,1.0
2018-11-01,Alabama,0,1,0,1,0.0
2018-11-01,Texas,1,0,1,2,0.75
2018-11-01,Delaware,0,1,0,1,0.0
2018-11-01,Illinois,0,1,1,2,0.25
2018-11-01,Maryland,0,0,1,1,0.5
2018-11-01,Iowa,3,0,0,3,1.0
2018-11-01,Indiana,0,0,1,1,0.5
2018-11-01,Washington,1,0,0,1,1.0
2018-10-31,Nebraska,0,1,0,1,0.0
2018-10-31,Hawaii,1,1,0,2,0.5
2018-10-31,Washington,3,0,0,3,1.0
2018-10-31,Florida,0,0,1,1,0.5
2018-10-31,Arkansas,0,2,0,2,0.0
2018-10-31,Iowa,0,1,0,1,0.0
2018-10-31,New York,0,0,1,1,0.5
2018-10-31,Louisiana,1,0,0,1,1.0
2018-10-31,New Hampshire,1,0,0,1,1.0
2018-10-31,California,1,0,0,1,1.0
2018-10-31,Nevada,0,1,0,1,0.0
2018-10-30,Indiana,3,0,2,5,0.8
2018-10-30,Massachusetts,2,1,0,3,0.6666666666666666
2018-10-30,California,0,2,1,3,0.16666666666666666
2018-10-30,Alabama,0,0,4,4,0.5
2018-10-30,Hawaii,1,0,0,1,1.0
2018-10-30,Illinois,2,0,0,2,1.0
2018-10-30,Ohio,1,0,0,1,1.0
2018-10-30,Florida,2,0,0,2,1.0
2018-10-30,New Jersey,0,0,1,1,0.5
2018-10-30,Delaware,1,0,0,1,1.0
2018-10-30,Georgia,1,0,0,1,1.0
2018-10-29,New York,0,0,1,1,0.5
2018-10-29,Alabama,1,1,0,2,0.5
2018-10-29,Georgia,0,1,0,1,0.0
2018-10-29,California,4,1,2,7,0.7142857142857142
2018-10-29,Massachusetts,3,0,0,3,1.0
2018-10-29,Hawaii,0,0,1,1,0.5
2018-10-29,Maryland,0,0,2,2,0.5
2018-10-29,Oregon,1,0,0,1,1.0
2018-10-29,Louisiana,0,1,0,1,0.0
2018-10-29,Ohio,1,0,0,1,1.0
2018-10-29,Colorado,1,0,0,1,1.0
2018-10-29,Kansas,0,0,1,1,0.5
2018-10-29,Delaware,1,0,0,1,1.0
2018-10-29,Indiana,0,1,0,1,0.0
2018-10-29,North Dakota,0,1,0,1,0.0
2018-10-29,Arkansas,1,0,0,1,1.0
2018-10-29,Florida,1,0,0,1,1.0
2018-10-29,Illinois,0,0,1,1,0.5
2018-10-28,Arkansas,2,0,0,2,1.0
2018-10-28,Indiana,1,0,0,1,1.0
2018-10-28,California,1,1,0,2,0.5
2018-10-28,Iowa,0,1,0,1,0.0
2018-10-28,Alabama,2,1,0,3,0.6666666666666666
2018-10-28,Missouri,1,0,0,1,1.0
2018-10-28,Florida,1,0,0,1,1.0
2018-10-28,Massachusetts,1,0,0,1,1.0
2018-10-27,Alabama,2,0,0,2,1.0
2018-10-27,Oregon,1,0,0,1,1.0
2018-10-27,Connecticut,2,0,0,2,1.0
2018-10-27,California,1,0,0,1,1.0
2018-10-27,Arkansas,1,0,0,1,1.0
2018-10-27,Indiana,1,0,0,1,1.0
2018-10-27,Florida,1,0,0,1,1.0
2018-10-27,Washington,1,0,0,1,1.0
2018-10-27,Massachusetts,0,0,1,1,0.5
2018-10-26,Massachusetts,0,0,1,1,0.5
2018-10-26,Alabama,2,0,1,3,0.8333333333333333
2018-10-26,California,3,0,1,4,0.875
2018-10-26,Washington,1,1,0,2,0.5
2018-10-26,Delaware,0,0,1,1,0.5
2018-10-26,Nebraska,1,0,0,1,1.0
2018-10-26,Indiana,1,0,0,1,1.0
2018-10-25,Alaska,1,0,0,1,1.0
2018-10-25,Arkansas,3,0,0,3,1.0
2018-10-25,Maryland,2,1,2,5,0.6000000000000001
2018-10-25,Arizona,1,0,0,1,1.0
2018-10-25,Indiana,2,0,0,2,1.0
2018-10-25,Alabama,2,1,0,3,0.6666666666666666
2018-10-25,Washington,0,1,0,1,0.0
2018-10-25,California,2,2,1,5,0.5
2018-10-25,Hawaii,1,1,2,4,0.5
2018-10-25,New York,1,0,0,1,1.0
2018-10-25,Massachusetts,2,0,0,2,1.0
2018-10-25,Missouri,1,0,0,1,1.0
2018-10-25,Florida,0,0,1,1,0.5
2018-10-25,Texas,1,0,0,1,1.0
2018-10-24,Alabama,3,0,1,4,0.875
2018-10-24,Massachusetts,3,1,0,4,0.75
2018-10-24,Colorado,1,0,0,1,1.0
2018-10-24,Arkansas,0,0,2,2,0.5
2018-10-24,California,1,0,1,2,0.75
2018-10-24,Georgia,2,0,0,2,1.0
2018-10-24,Hawaii,2,0,0,2,1.0
2018-10-24,New York,0,0,2,2,0.5
2018-10-24,Missouri,1,0,0,1,1.0
2018-10-24,Wisconsin,1,0,0,1,1.0
2018-10-24,Nebraska,1,0,0,1,1.0
2018-10-24,Illinois,1,0,0,1,1.0
2018-10-24,Ohio,0,0,1,1,0.5
2018-10-24,Indiana,1,0,0,1,1.0
2018-10-23,Massachusetts,2,0,1,3,0.8333333333333333
2018-10-23,Oregon,1,1,0,2,0.5
2018-10-23,Alabama,0,0,1,1,0.5
2018-10-23,California,2,2,2,6,0.5
2018-10-23,Hawaii,2,0,0,2,1.0
2018-10-23,Virginia,1,0,0,1,1.0
2018-10-23,Arkansas,1,0,0,1,1.0
2018-10-23,Florida,1,0,0,1,1.0
2018-10-23,Indiana,0,0,1,1,0.5
2018-10-23,North Carolina,1,0,0,1,1.0
2018-10-23,New York,2,0,0,2,1.0
2018-10-23,Arizona,1,0,0,1,1.0
2018-10-23,New Mexico,1,0,0,1,1.0
2018-10-23,Louisiana,1,0,0,1,1.0
2018-10-23,Texas,1,0,0,1,1.0
2018-10-22,Hawaii,2,0,0,2,1.0
2018-10-22,New York,1,0,0,1,1.0
2018-10-22,North Carolina,1,0,0,1,1.0
2018-10-22,Arkansas,0,1,0,1,0.0
2018-10-22,Massachusetts,2,1,0,3,0.6666666666666666
2018-10-22,Indiana,2,0,1,3,0.8333333333333333
2018-10-22,Pennsylvania,1,0,0,1,1.0
2018-10-22,Delaware,0,1,0,1,0.0
2018-10-22,Missouri,1,0,0,1,1.0
2018-10-22,Nebraska,0,1,0,1,0.0
2018-10-22,Arizona,2,0,0,2,1.0
2018-10-22,Maryland,0,0,1,1,0.5
2018-10-22,Alabama,1,0,0,1,1.0
2018-10-22,Georgia,0,0,1,1,0.5
2018-10-21,New Jersey,1,0,0,1,1.0
2018-10-21,Delaware,0,0,1,1,0.5
2018-10-21,Alabama,2,0,3,5,0.7
2018-10-21,Nebraska,0,0,1,1,0.5
2018-10-21,Massachusetts,2,0,2,4,0.75
2018-10-21,Georgia,0,0,2,2,0.5
2018-10-21,Arizona,0,0,1,1,0.5
2018-10-21,Arkansas,2,0,1,3,0.8333333333333333
2018-10-21,Alaska,1,0,0,1,1.0
2018-10-21,Missouri,1,0,2,3,0.6666666666666666
2018-10-20,California,1,1,1,3,0.5
2018-10-20,North Carolina,1,0,0,1,1.0
2018-10-20,Louisiana,2,0,0,2,1.0
2018-10-20,Florida,0,1,0,1,0.0
2018-10-20,Maine,2,0,0,2,1.0
2018-10-20,Washington,1,0,0,1,1.0
2018-10-20,Massachusetts,0,1,1,2,0.25
2018-10-20,Nebraska,0,1,0,1,0.0
2018-10-20,Maryland,1,1,0,2,0.5
2018-10-20,Hawaii,1,0,0,1,1.0
2018-10-20,Alabama,0,0,1,1,0.5
2018-10-20,New York,1,0,0,1,1.0
2018-10-19,Florida,0,1,0,1,0.0
2018-10-19,Nebraska,1,0,0,1,1.0
2018-10-19,Delaware,3,0,0,3,1.0
2018-10-19,New York,1,0,0,1,1.0
2018-10-19,California,2,0,3,5,0.7
2018-10-19,Arizona,0,1,0,1,0.0
2018-10-19,Arkansas,1,0,0,1,1.0
2018-10-19,Indiana,2,0,1,3,0.8333333333333333
2018-10-19,Hawaii,0,0,2,2,0.5
2018-10-19,Missouri,1,0,0,1,1.0
2018-10-19,Alabama,1,0,0,1,1.0
2018-10-19,Maryland,1,0,0,1,1.0
2018-10-19,Washington,2,0,0,2,1.0
2018-10-19,Louisiana,1,0,0,1,1.0
2018-10-19,Alaska,0,0,1,1,0.5
2018-10-18,Arkansas,4,0,0,4,1.0
2018-10-18,California,5,2,0,7,0.7142857142857143
2018-10-18,Illinois,0,0,1,1,0.5
2018-10-18,Washington,1,0,0,1,1.0
2018-10-18,New York,0,1,2,3,0.3333333333333333
2018-10-18,Maine,0,1,0,1,0.0
2018-10-18,Massachusetts,2,0,1,3,0.8333333333333333
2018-10-18,Indiana,4,0,1,5,0.9
2018-10-18,Alabama,4,0,0,4,1.0
2018-10-18,Hawaii,1,0,0,1,1.0
2018-10-18,Colorado,1,0,0,1,1.0
2018-10-18,Delaware,1,0,1,2,0.75
2018-10-18,Oklahoma,0,1,0,1,0.0
2018-10-18,Georgia,0,0,1,1,0.5
2018-10-18,Louisiana,1,0,0,1,1.0
2018-10-17,Massachusetts,4,2,0,6,0.6666666666666666
2018-10-17,Florida,2,0,0,2,1.0
2018-10-17,California,3,2,1,6,0.5833333333333334
2018-10-17,South Carolina,1,0,0,1,1.0
2018-10-17,Alabama,1,0,0,1,1.0
2018-10-17,Arkansas,1,0,1,2,0.75
2018-10-17,Hawaii,0,0,1,1,0.5
2018-10-17,Indiana,2,1,1,4,0.625
2018-10-17,Louisiana,2,0,0,2,1.0
2018-10-17,Alaska,2,0,0,2,1.0
2018-10-17,Colorado,1,0,0,1,1.0
2018-10-17,Georgia,0,0,1,1,0.5
2018-10-17,Kentucky,1,0,1,2,0.75
2018-10-17,Oregon,0,0,1,1,0.5
2018-10-17,New York,1,0,0,1,1.0
2018-10-17,Maryland,0,1,0,1,0.0
2018-10-17,Washington,1,0,0,1,1.0
2018-10-17,Delaware,0,0,1,1,0.5
2018-10-16,New Jersey,0,0,1,1,0.5
2018-10-16,Texas,0,1,0,1,0.0
2018-10-16,Arkansas,3,0,1,4,0.875
2018-10-16,Washington,2,0,0,2,1.0
2018-10-16,Alabama,4,0,0,4,1.0
2018-10-16,Arizona,0,0,1,1,0.5
2018-10-16,California,2,1,0,3,0.6666666666666666
2018-10-16,Massachusetts,6,1,0,7,0.8571428571428571
2018-10-16,Kentucky,1,0,0,1,1.0
2018-10-16,New York,1,2,0,3,0.3333333333333333
2018-10-16,North Carolina,1,0,0,1,1.0
2018-10-16,Nebraska,1,0,0,1,1.0
2018-10-16,Florida,2,0,0,2,1.0
2018-10-16,Indiana,1,0,0,1,1.0
2018-10-16,Idaho,0,0,1,1,0.5
2018-10-16,Illinois,1,1,1,3,0.5
2018-10-16,Hawaii,0,1,0,1,0.0
2018-10-16,Missouri,1,0,0,1,1.0
2018-10-16,Maryland,1,0,0,1,1.0
2018-10-16,Oklahoma,1,0,0,1,1.0
2018-10-16,Delaware,1,0,0,1,1.0
2018-10-16,Alaska,1,0,0,1,1.0
2018-10-16,Colorado,0,1,0,1,0.0
2018-10-15,Washington,2,0,0,2,1.0
2018-10-15,California,9,2,4,15,0.7333333333333333
2018-10-15,New York,3,2,0,5,0.6
2018-10-15,Hawaii,2,1,1,4,0.625
2018-10-15,Massachusetts,4,1,2,7,0.7142857142857142
2018-10-15,Arkansas,2,0,0,2,1.0
2018-10-15,Louisiana,1,0,0,1,1.0
2018-10-15,Michigan,1,0,0,1,1.0
2018-10-15,Kansas,1,0,0,1,1.0
2018-10-15,Maryland,1,0,0,1,1.0
2018-10-15,North Dakota,1,0,0,1,1.0
2018-10-15,Oklahoma,1,1,0,2,0.5
2018-10-15,Texas,1,0,0,1,1.0
2018-10-15,Florida,3,0,0,3,1.0
2018-10-15,Connecticut,1,0,0,1,1.0
2018-10-15,Alabama,4,0,1,5,0.9
2018-10-15,Indiana,1,0,1,2,0.75
2018-10-15,Colorado,0,0,1,1,0.5
2018-10-15,Delaware,0,1,1,2,0.25
2018-10-15,Missouri,0,1,0,1,0.0
2018-10-15,Arizona,2,0,0,2,1.0
2018-10-15,Georgia,0,1,1,2,0.25
2018-10-15,New Jersey,1,0,0,1,1.0
2018-10-15,Iowa,0,0,1,1,0.5
2018-10-15,Alaska,0,1,0,1,0.0
2018-10-14,California,4,1,0,5,0.8
2018-10-14,Hawaii,1,0,0,1,1.0
2018-10-14,Alabama,3,0,2,5,0.8
2018-10-14,Wisconsin,1,0,0,1,1.0
2018-10-14,Maryland,1,0,1,2,0.75
2018-10-14,Florida,1,2,0,3,0.3333333333333333
2018-10-14,Oklahoma,0,0,2,2,0.5
2018-10-14,Georgia,3,0,0,3,1.0
2018-10-14,New York,1,0,1,2,0.75
2018-10-14,Arkansas,2,0,0,2,1.0
2018-10-14,Massachusetts,1,0,0,1,1.0
2018-10-14,Missouri,0,3,0,3,0.0
2018-10-14,Iowa,1,0,0,1,1.0
2018-10-14,Delaware,2,0,0,2,1.0
2018-10-14,Illinois,1,0,0,1,1.0
2018-10-14,Ohio,0,1,0,1,0.0
2018-10-13,Alabama,5,0,0,5,1.0
2018-10-13,California,6,1,0,7,0.8571428571428571
2018-10-13,New York,1,0,0,1,1.0
2018-10-13,Oklahoma,0,1,0,1,0.0
2018-10-13,Nebraska,0,1,0,1,0.0
2018-10-13,Alaska,1,0,0,1,1.0
2018-10-13,Georgia,1,0,0,1,1.0
2018-10-13,Iowa,0,0,1,1,0.5
2018-10-13,Arkansas,2,0,0,2,1.0
2018-10-13,Missouri,3,0,0,3,1.0
2018-10-13,Hawaii,0,0,1,1,0.5
2018-10-13,Indiana,0,1,0,1,0.0
2018-10-13,Delaware,1,0,1,2,0.75
2018-10-12,California,1,0,2,3,0.6666666666666666
2018-10-12,Louisiana,1,0,0,1,1.0
2018-10-12,Alabama,3,2,3,8,0.5625
2018-10-12,Maryland,0,0,1,1,0.5
2018-10-12,Massachusetts,0,0,2,2,0.5
2018-10-12,Ohio,1,0,0,1,1.0
2018-10-12,Washington,0,0,1,1,0.5
2018-10-12,Indiana,1,0,0,1,1.0
2018-10-12,Alaska,1,0,0,1,1.0
2018-10-12,Colorado,1,0,0,1,1.0
2018-10-12,South Carolina,0,1,0,1,0.0
2018-10-12,Delaware,1,0,0,1,1.0
2018-10-12,Georgia,1,0,0,1,1.0
2018-10-12,Hawaii,1,1,3,5,0.5
2018-10-11,California,1,1,1,3,0.5
2018-10-11,Florida,0,1,1,2,0.25
2018-10-11,Connecticut,0,0,1,1,0.5
2018-10-11,Delaware,1,0,0,1,1.0
2018-10-11,Massachusetts,4,1,1,6,0.75
2018-10-11,Alabama,1,0,1,2,0.75
2018-10-11,Washington,2,0,1,3,0.8333333333333333
2018-10-11,Alaska,1,0,0,1,1.0
2018-10-11,New York,0,0,1,1,0.5
2018-10-11,Arkansas,3,0,2,5,0.8
2018-10-11,Illinois,1,0,0,1,1.0
2018-10-11,Indiana,2,0,0,2,1.0
2018-10-11,Maryland,1,0,0,1,1.0
2018-10-11,Hawaii,0,1,0,1,0.0
2018-10-11,Colorado,1,1,0,2,0.5
2018-10-11,Texas,0,2,0,2,0.0
2018-10-10,New York,2,0,2,4,0.75
2018-10-10,California,16,2,0,18,0.8888888888888888
2018-10-10,Missouri,0,1,1,2,0.25
2018-10-10,Texas,1,0,0,1,1.0
2018-10-10,Massachusetts,2,1,2,5,0.6000000000000001
2018-10-10,Alabama,14,4,0,18,0.7777777777777778
2018-10-10,Alaska,2,0,1,3,0.8333333333333333
2018-10-10,Nebraska,2,1,1,4,0.625
2018-10-10,Oregon,1,0,0,1,1.0
2018-10-10,Delaware,1,1,1,3,0.5
2018-10-10,Georgia,1,0,0,1,1.0
2018-10-10,Maine,0,1,0,1,0.0
2018-10-10,Florida,2,0,0,2,1.0
2018-10-10,Hawaii,1,1,0,2,0.5
2018-10-10,Arkansas,2,0,0,2,1.0
2018-10-10,Michigan,1,0,0,1,1.0
2018-10-10,Minnesota,0,1,0,1,0.0
2018-10-10,Iowa,1,0,0,1,1.0
2018-10-10,Illinois,1,0,0,1,1.0
2018-10-10,Colorado,1,0,1,2,0.75
2018-10-10,Connecticut,0,0,2,2,0.5
2018-10-10,South Carolina,0,1,0,1,0.0
2018-10-10,New Jersey,1,0,0,1,1.0
2018-10-09,Alabama,5,3,2,10,0.6
2018-10-09,California,2,1,3,6,0.5833333333333333
2018-10-09,Massachusetts,1,1,4,6,0.5
2018-10-09,Hawaii,4,1,1,6,0.75
2018-10-09,Arkansas,1,0,1,2,0.75
2018-10-09,New York,0,0,1,1,0.5
2018-10-09,Colorado,1,2,1,4,0.375
2018-10-09,Indiana,2,1,1,4,0.625
2018-10-09,Delaware,2,0,0,2,1.0
2018-10-09,Alaska,0,1,0,1,0.0
2018-10-09,Missouri,1,0,0,1,1.0
2018-10-09,Iowa,0,1,1,2,0.25
2018-10-09,Maryland,2,0,0,2,1.0
2018-10-09,Louisiana,1,0,0,1,1.0
2018-10-09,New Jersey,1,0,0,1,1.0
2018-10-09,Florida,1,0,1,2,0.75
2018-10-09,Oregon,1,0,0,1,1.0
2018-10-09,Washington,0,1,0,1,0.0
2018-10-08,Colorado,2,0,1,3,0.8333333333333333
2018-10-08,Alabama,6,1,1,8,0.8125
2018-10-08,Alaska,2,0,1,3,0.8333333333333333
2018-10-08,Kentucky,0,0,1,1,0.5
2018-10-08,New Mexico,1,0,0,1,1.0
2018-10-08,California,3,0,1,4,0.875
2018-10-08,Arkansas,1,0,3,4,0.625
2018-10-08,Delaware,1,0,0,1,1.0
2018-10-08,Georgia,2,1,0,3,0.6666666666666666
2018-10-08,Connecticut,0,1,0,1,0.0
2018-10-08,Nebraska,0,1,1,2,0.25
2018-10-08,New Jersey,1,0,0,1,1.0
2018-10-08,Louisiana,0,0,1,1,0.5
2018-10-08,Oregon,0,2,0,2,0.0
2018-10-08,New York,1,0,0,1,1.0
2018-10-08,Hawaii,2,0,0,2,1.0
2018-10-08,Washington,1,0,0,1,1.0
2018-10-08,Virginia,1,0,0,1,1.0
2018-10-08,Indiana,2,0,0,2,1.0
2018-10-08,Florida,1,0,0,1,1.0
2018-10-08,Michigan,1,0,0,1,1.0
2018-10-08,Kansas,1,0,0,1,1.0
2018-10-08,Ohio,0,0,1,1,0.5
2018-10-07,Arkansas,1,0,0,1,1.0
2018-10-07,Michigan,1,0,0,1,1.0
2018-10-07,Massachusetts,0,0,1,1,0.5
2018-10-07,Colorado,1,0,0,1,1.0
2018-10-07,California,0,1,1,2,0.25
2018-10-07,New Jersey,1,0,0,1,1.0
2018-10-06,Kentucky,1,0,0,1,1.0
2018-10-06,Alabama,1,0,0,1,1.0
2018-10-06,Virginia,2,0,0,2,1.0
2018-10-06,Indiana,3,0,0,3,1.0
2018-10-06,California,3,0,0,3,1.0
2018-10-06,Arkansas,1,4,0,5,0.2
2018-10-06,Louisiana,0,0,1,1,0.5
2018-10-05,Alabama,5,0,0,5,1.0
2018-10-05,Colorado,3,0,0,3,1.0
2018-10-05,Indiana,1,0,1,2,0.75
2018-10-05,Virginia,4,0,0,4,1.0
2018-10-05,Georgia,0,1,0,1,0.0
2018-10-05,California,2,1,1,4,0.625
2018-10-05,Missouri,0,1,0,1,0.0
2018-10-05,Florida,0,0,1,1,0.5
2018-10-05,Massachusetts,0,1,0,1,0.0
2018-10-05,Delaware,1,0,0,1,1.0
2018-10-05,Arkansas,1,1,0,2,0.5
2018-10-05,Washington,4,0,0,4,1.0
2018-10-04,Alabama,4,0,0,4,1.0
2018-10-04,Virginia,3,0,0,3,1.0
2018-10-04,Indiana,3,0,0,3,1.0
2018-10-04,Hawaii,1,0,0,1,1.0
2018-10-04,Colorado,1,0,0,1,1.0
2018-10-04,Texas,1,0,1,2,0.75
2018-10-04,California,2,2,0,4,0.5
2018-10-04,Arkansas,1,0,0,1,1.0
2018-10-04,Louisiana,1,0,0,1,1.0
2018-10-04,New Jersey,1,0,0,1,1.0
2018-10-03,Nebraska,1,0,1,2,0.75
2018-10-03,Virginia,2,0,0,2,1.0
2018-10-03,California,1,0,0,1,1.0
2018-10-03,Indiana,1,0,0,1,1.0
2018-10-03,Texas,1,0,0,1,1.0
2018-10-03,Delaware,1,1,1,3,0.5
2018-10-03,Arizona,0,0,1,1,0.5
2018-10-03,Alabama,1,1,0,2,0.5
2018-10-03,Illinois,1,0,0,1,1.0
2018-10-03,Florida,2,0,0,2,1.0
2018-10-03,Arkansas,0,1,0,1,0.0
2018-10-02,Hawaii,1,0,2,3,0.6666666666666666
2018-10-02,Arkansas,1,5,0,6,0.16666666666666666
2018-10-02,Massachusetts,2,1,0,3,0.6666666666666666
2018-10-02,Colorado,1,0,0,1,1.0
2018-10-02,Virginia,1,0,0,1,1.0
2018-10-02,California,3,0,1,4,0.875
2018-10-02,Delaware,1,0,0,1,1.0
2018-10-02,Florida,1,0,1,2,0.75
2018-10-02,Nebraska,0,1,1,2,0.25
2018-10-02,Indiana,1,0,0,1,1.0
2018-10-02,Missouri,1,0,0,1,1.0
2018-10-01,Virginia,1,0,0,1,1.0
2018-10-01,Washington,0,0,1,1,0.5
2018-10-01,Hawaii,1,0,0,1,1.0
2018-10-01,Georgia,1,0,0,1,1.0
2018-10-01,Illinois,1,0,0,1,1.0
2018-10-01,Alabama,2,0,0,2,1.0
2018-10-01,California,2,0,0,2,1.0
2018-09-30,Alaska,0,1,0,1,0.0
2018-09-30,California,1,0,0,1,1.0
2018-09-30,Washington,2,0,0,2,1.0
2018-09-30,Colorado,1,0,0,1,1.0
2018-09-30,Alabama,2,0,0,2,1.0
2018-09-30,Delaware,0,1,0,1,0.0
2018-09-30,Massachusetts,1,0,0,1,1.0
2018-09-29,California,0,1,1,2,0.25
2018-09-29,Alaska,0,0,1,1,0.5
2018-09-29,Arkansas,1,0,0,1,1.0
2018-09-29,Delaware,1,0,2,3,0.6666666666666666
